bucket,action,festival,category,year,nominee,movie_title,won,tmdb_id,source_file,review_required,notes
C,MERGE,Golden Globe,Best Director,1962,Stanley Kubrick,Lolita,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1962,Mervyn LeRoy,Gypsy,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1962,Robert Mulligan,To Kill a Mockingbird,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1962,Martin Ritt,Hemingway's Adventures of a Young Man,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1962,Ismael Rodriguez,The Iron Brothers,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1961,Stanley Kramer,Judgment at Nuremberg,true,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1961,Anthony Mann,El Cid,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1961,J. Lee Thompson,The Guns of Navarone,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1961,Jerome Robbins & Robert Wise,West Side Story,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1961,William Wyler,The Children's Hour,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1960,Jack Cardiff,Sons and Lovers,true,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1960,Richard Brooks,Elmer Gantry,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1960,Stanley Kubrick,Spartacus,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1960,Billy Wilder,The Apartment,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1960,Fred Zinnemann,The Sundowners,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1959,William Wyler,Ben-Hur,true,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1959,Stanley Kramer,On the Beach,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1959,Otto Preminger,Anatomy of a Murder,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1959,George Stevens,The Diary of Anne Frank,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1959,Fred Zinnemann,The Nun's Story,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1958,Vincente Minnelli,Gigi,true,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1958,Richard Brooks,Cat on a Hot Tin Roof,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1958,Stanley Kramer,The Defiant Ones,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1958,Delbert Mann,Separate Tables,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1958,Robert Wise,I Want to Live!,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1957,David Lean,The Bridge on the River Kwai,true,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1957,Joshua Logan,Sayonara,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1957,Sidney Lumet,12 Angry Men,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1957,Billy Wilder,Witness for the Prosecution,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1957,Fred Zinnemann,A Hatful of Rain,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1956,Elia Kazan,Baby Doll,true,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1956,Michael Anderson,Around the World in 80 Days,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1956,Vincente Minnelli,Lust for Life,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1956,George Stevens,Giant,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1956,King Vidor,War and Peace,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1955,Joshua Logan,Picnic,true,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1954,Elia Kazan,On the Waterfront,true,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1953,Fred Zinnemann,From Here to Eternity,true,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1952,Cecil B. DeMille,The Greatest Show on Earth,true,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1951,Laszlo Benedek,Death of a Salesman,true,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1951,Vincente Minnelli,An American in Paris,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1951,George Stevens,A Place in the Sun,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1950,Billy Wilder,Sunset Boulevard,true,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1950,Joseph L. Mankiewicz,All About Eve,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1950,John Huston,The Asphalt Jungle,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,Golden Globe,Best Director,1950,George Cukor,Born Yesterday,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2026,Jessie Buckley,Hamnet,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2026,Rose Byrne,If I Had Legs I'd Kick You,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2026,Kate Hudson,Song Sung Blue,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2026,Chase Infiniti,One Battle After Another,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2026,Renate Reinsve,Sentimental Value,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2026,Emma Stone,Bugonia,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2025,Mikey Madison,Anora,true,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2025,Cynthia Erivo,Wicked,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2025,Karla Sofia Gascon,Emilia Perez,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2025,Marianne Jean-Baptiste,Hard Truths,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2025,Demi Moore,The Substance,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2025,Saoirse Ronan,The Outrun,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2024,Emma Stone,Poor Things,true,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2024,Fantasia Barrino,The Color Purple,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2024,Sandra Huller,Anatomy of a Fall,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2024,Carey Mulligan,Maestro,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2024,Vivian Oparah,Rye Lane,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2024,Margot Robbie,Barbie,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2023,Cate Blanchett,Tar,true,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2023,Viola Davis,The Woman King,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2023,Danielle Deadwyler,Till,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2023,Ana de Armas,Blonde,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2023,Emma Thompson,Good Luck to You Leo Grande,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2023,Michelle Yeoh,Everything Everywhere All at Once,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2022,Joanna Scanlan,After Love,true,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2022,Lady Gaga,House of Gucci,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2022,Alana Haim,Licorice Pizza,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2022,Emilia Jones,CODA,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2022,Renate Reinsve,The Worst Person in the World,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2022,Tessa Thompson,Passing,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2021,Frances McDormand,Nomadland,true,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2021,Bukky Bakray,Rocks,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2021,Radha Blank,The Forty-Year-Old Version,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2021,Vanessa Kirby,Pieces of a Woman,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2021,Wunmi Mosaku,His House,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2021,Alfre Woodard,Clemency,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2020,Renee Zellweger,Judy,true,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2020,Jessie Buckley,Wild Rose,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2020,Scarlett Johansson,Marriage Story,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2020,Saoirse Ronan,Little Women,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2020,Charlize Theron,Bombshell,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2019,Olivia Colman,The Favourite,true,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2019,Glenn Close,The Wife,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2019,Viola Davis,Widows,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2019,Lady Gaga,A Star Is Born,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2019,Melissa McCarthy,Can You Ever Forgive Me?,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2018,Frances McDormand,Three Billboards Outside Ebbing Missouri,true,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2018,Annette Bening,Film Stars Don't Die in Liverpool,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2018,Sally Hawkins,The Shape of Water,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2018,Margot Robbie,I Tonya,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2018,Saoirse Ronan,Lady Bird,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2017,Emma Stone,La La Land,true,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2017,Amy Adams,Arrival,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2017,Emily Blunt,The Girl on the Train,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2017,Natalie Portman,Jackie,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
C,MERGE,BAFTA,Best Actress,2017,Meryl Streep,Florence Foster Jenkins,false,0,awards7coltemplate.csv,TRUE,Unique to secondary file — merge into awardssample.csv
